site,grid,fac,area,s_area,surf_complex,max_height,min_height,height_diff,mean_slope,sd_slope,mean_slope2,sd_slope2,mean_vrm,sd_vrm,mean_curv,sd_curv,max_curv,min_curv,mean_pro_curv,sd_pro_curv,max_pro_curv,min_pro_curv,mean_plan_curv,sd_plan_curv,max_plan_curv,min_plan_curv,d32,,
PR,49,2,18.0224,21.81710142,1.210554722,9.134516239,7.359231472,1.775284767,25.42224428,0.241699263,0.550221286,0.512995515,0.017042352,0.026647164,-0.013933789,41.56381707,874.7923374,-1054.012477,0.065294983,661.6015595,-619.5169495,29.21428127,0.05089804,18.24974152,-444.6544831,475.5881083,2.039898701,,
PR,49,4,18.0224,21.1781712,1.175102717,9.110475659,7.386131942,1.724343717,23.89556078,0.221584203,0.499856855,0.403506012,0.015754615,0.022084096,-0.005310091,17.62158145,210.9702863,-203.4000494,0.104390007,156.367568,-175.9982631,12.02919249,0.09839108,8.207695608,-89.92857779,104.772716,2.039898701,,
PR,49,8,18.0224,20.5547655,1.140512112,9.101089552,7.397855774,1.703233778,22.33905528,0.200401962,0.453270791,0.32214266,0.013967245,0.017899121,0.043412613,7.384551891,50.35341019,-63.31968936,0.029880449,42.37581203,-48.23860055,4.867764253,0.072338893,3.488506139,-27.13108046,24.97514605,2.039898701,,
PR,49,16,18.0224,20.0276794,1.111265947,9.081370987,7.422313899,1.659057088,20.70672441,0.176131637,0.407696704,0.253943256,0.012840996,0.016213964,0.017134562,3.248346017,14.34968013,-20.38924133,0.027902389,11.15060926,-12.80897916,1.998208567,0.046148377,1.634868506,-10.07399913,6.725018249,2.039898701,,
PR,49,32,18.0224,19.52192088,1.083203174,9.049601234,7.462429411,1.587171823,19.43081286,0.140586084,0.369196406,0.186137439,0.00829625,0.005417331,0.033707899,1.397930455,3.120695155,-7.672857296,0.047803085,4.187129756,-1.580526293,0.797652695,0.080793763,0.765963869,-3.48572754,2.528742638,2.039898701,,
PR,50,1,23.7568,30.27659841,1.274439251,9.136959076,7.573242664,1.563716412,26.34945423,0.267402959,0.613344031,0.742921172,0.023209967,0.046453676,-0.072244479,132.7938862,5038.824081,-5770.025253,-0.805809603,2790.671752,-2437.255115,91.57068748,-0.877868532,61.88704808,-3208.869492,2921.09631,2.055062994,,
PR,50,2,23.7568,29.03249169,1.222070804,9.128366947,7.576166153,1.552200794,24.74790618,0.240783474,0.541910402,0.515089549,0.0248826,0.041592908,-0.071019512,53.38747444,1001.394689,-1899.560094,-0.512582131,891.1224252,-699.4826689,35.29878783,-0.58318317,25.90393567,-1008.437669,522.2234408,2.055062994,,
PR,50,4,23.7568,27.63626408,1.163299101,9.122464776,7.58121109,1.541253686,22.37845165,0.202886393,0.463482874,0.352226865,0.020318231,0.027099099,0.006075894,19.93081298,239.5449206,-390.7987103,-0.259405122,178.9857544,-151.3454293,12.57619985,-0.250368443,10.20733092,-211.8129559,89.59571718,2.055062994,,
PR,50,8,23.7568,26.4799858,1.114627635,9.112644032,7.588431589,1.524212442,19.9179063,0.166803436,0.394277405,0.248883409,0.012845789,0.014906907,0.020259496,7.565869791,54.36935462,-92.02638641,-0.040625461,45.18033676,-38.88280627,4.718187507,-0.018350501,3.816097847,-46.84604965,17.89937089,2.055062994,,
PR,50,16,23.7568,25.67941605,1.080929083,9.101025347,7.614058029,1.486967318,18.07313962,0.134026772,0.343458576,0.176621538,0.007517297,0.01234378,0.010667781,2.694329353,14.40206383,-14.21381799,-0.021048256,10.47584164,-10.88560613,1.5702291,-0.006237144,1.468858743,-9.04770283,5.023402687,2.055062994,,
PR,50,32,23.7568,25.16341662,1.059209011,9.066102379,7.638701542,1.427400837,16.92169983,0.10101607,0.314170314,0.120553313,0.003532547,0.003331162,0.015122459,0.888455027,2.901250882,-3.511240293,-0.00343016,1.293308391,-1.911190697,0.48175531,0.023094322,0.550843399,-2.574851894,2.034796841,2.055062994,,
PR,51,1,19.2512,26.03401682,1.352332157,-11.28042984,-12.17061996,0.890190125,28.2019508,0.299801412,0.701538299,0.891195167,0.028067263,0.046770871,-0.077365245,165.3355998,4400.3582,-4436.340332,-1.004843745,3057.982129,-2222.20823,115.9506462,-1.082263605,74.80249732,-2932.32088,3054.343954,2.081175307,,
PR,51,2,19.2512,24.80317056,1.288396077,-11.28286123,-12.1674192,0.884557962,26.56498875,0.279903823,0.617902269,0.617443797,0.035108466,0.044711434,-0.069420661,61.90158779,852.2319794,-1035.220623,-0.369351939,512.3385554,-529.7524309,42.32505541,-0.439016401,28.93224736,-758.8921169,444.5458552,2.081175307,,
PR,51,4,19.2512,23.34733734,1.212773091,-11.28667849,-12.15722811,0.870549619,23.45207221,0.242356681,0.512496968,0.419439457,0.035992137,0.036319047,-0.086527973,24.74090612,173.6389101,-287.2915193,-0.128958504,141.5362994,-138.9986325,16.2105925,-0.216402541,12.0221007,-192.5753704,83.73953803,2.081175307,,
PR,51,8,19.2512,21.88972407,1.137057642,-11.29292147,-12.14725098,0.854329512,18.74874482,0.190678073,0.391413235,0.273629581,0.028342533,0.028440455,-0.036633544,10.17664473,44.12996816,-66.25474896,-0.112920114,39.59879927,-35.78193388,6.228935471,-0.147064152,5.258882251,-41.55513272,22.79760601,2.081175307,,
PR,51,16,19.2512,20.62217316,1.071214945,-11.30847623,-12.13571505,0.827238817,13.61530862,0.126523226,0.274909776,0.160789555,0.014319541,0.011504791,-0.003152752,3.815569956,13.91874248,-24.77620757,-0.100045366,11.26172546,-8.180574846,2.217705895,-0.097845691,1.992098953,-13.51448212,7.251193449,2.081175307,,
PR,51,32,19.2512,19.86967852,1.032126751,-11.33303228,-12.0753597,0.74232742,9.763474022,0.079002588,0.193522802,0.0933872,0.005796996,0.00319823,-0.014180656,1.265303816,3.827425544,-3.963466233,0.004357308,1.762948171,-1.792655706,0.705134907,-0.002516025,0.694192294,-2.200518062,2.401079062,2.081175307,,
PR,52,1,20.0704,28.58508714,1.424241029,-10.58863831,-12.15185738,1.56321907,31.57811488,0.306134432,0.813598882,1.005211108,0.030142166,0.043796458,-0.077697397,173.1952302,4291.753769,-4913.406372,-0.906881181,2333.819922,-2634.528084,124.8707447,-0.984578579,71.57668947,-2650.860102,2628.655932,2.085460118,,
PR,52,2,20.0704,27.30861126,1.360641106,-10.61954594,-12.15014076,1.530594826,30.21912491,0.288729556,0.730610892,0.722777751,0.039293748,0.042745989,-0.07052787,69.26221465,969.8987007,-1353.928447,-0.437015602,683.1676533,-607.2841705,48.49293621,-0.507543472,30.19652398,-899.198054,365.1890764,2.085460118,,
PR,52,4,20.0704,25.69807381,1.280396694,-10.63858283,-12.1440475,1.505464673,27.3593668,0.259047289,0.61961926,0.508725389,0.039728643,0.036200984,-0.114701245,28.81877251,242.8606153,-326.4186531,-0.170639013,158.1878499,-154.3108839,19.05080687,-0.285340258,13.64139012,-191.6459246,120.6399107,2.085460118,,
PR,52,8,20.0704,23.93726939,1.192665288,-10.70398532,-12.13773806,1.433752745,23.27773087,0.22059425,0.496051835,0.351635535,0.030644854,0.024243593,-0.136720008,11.44955878,50.74656103,-77.9195549,0.025011194,49.19721684,-36.32726867,7.246971294,-0.111708814,5.69793933,-34.81233127,26.01460787,2.085460118,,
PR,52,16,20.0704,22.47839329,1.119977344,-10.77937102,-12.11819465,1.338823628,19.13833288,0.185303212,0.387129369,0.248719911,0.020559457,0.018392512,-0.161728608,4.277230324,15.01634382,-18.41755031,0.048815863,10.37226891,-8.059996748,2.543499675,-0.112912745,2.260846135,-8.81283095,10.02581109,2.085460118,,
PR,52,32,20.0704,21.52498764,1.072474273,-10.80825207,-12.02790888,1.219656806,15.75177115,0.14900291,0.305843265,0.185202568,0.015493718,0.012759449,-0.16308373,1.637847331,4.725993922,-5.808221658,0.081235867,3.062370644,-2.868327633,0.983674604,-0.081847863,0.870337814,-3.646198017,2.238603003,2.085460118,,
PR,53,1,20.0704,27.6503996,1.37767058,-10.43406296,-11.34549713,0.911434174,28.03149515,0.303336343,0.713927026,1.003160184,0.031188842,0.053928947,0.0207308,211.9778861,6080.589294,-7020.549774,-1.346870196,3495.688361,-3443.751748,137.3433386,-1.326139396,102.9808022,-4228.398952,3076.509664,2.089743785,,
PR,53,2,20.0704,25.95794844,1.293344848,-10.44456506,-11.34219241,0.897627354,26.139479,0.278979622,0.612016381,0.644224446,0.038294089,0.049572166,-0.002591443,73.3738994,1061.375141,-2277.86839,-0.677438569,1296.581042,-696.468272,47.30360774,-0.680030012,35.90459863,-981.2873483,694.5387209,2.089743785,,
PR,53,4,20.0704,24.21479091,1.206492691,-10.49609464,-11.33380973,0.837715089,22.57415562,0.235074415,0.492585687,0.41261788,0.038414305,0.04085447,-0.038950395,27.32820366,252.4966002,-361.444056,-0.196382623,204.0468806,-147.6838263,16.9365432,-0.235333017,14.08369885,-223.2948206,157.5362647,2.089743785,,
PR,53,8,20.0704,22.53169162,1.122632913,-10.52919936,-11.31732063,0.788121268,17.26186901,0.170332636,0.359183002,0.245663587,0.026678256,0.025870416,-0.046565333,10.46613336,52.13607801,-81.40288992,-0.053995201,34.91059587,-44.84809733,6.170060016,-0.100560534,5.570837573,-46.49229405,27.27687105,2.089743785,,
PR,53,16,20.0704,21.19635977,1.056100515,-10.53556089,-11.29911641,0.763555519,11.56057352,0.106208124,0.236686294,0.134936167,0.012878768,0.010175833,0.002692333,3.567833798,12.21060491,-18.60938122,-0.003383929,11.1813621,-7.261460543,2.01910113,-0.000691596,1.941739997,-8.152081358,6.407539474,2.089743785,,
PR,53,32,20.0704,20.49534576,1.02117276,-10.54555234,-11.27218944,0.726637103,7.065351974,0.067461734,0.141631353,0.078725542,0.003325425,0.001808209,0.030765552,1.142505019,3.222353853,-3.058399952,-0.016198553,1.399047607,-1.727628388,0.618602382,0.014566999,0.618662526,-1.819375945,1.603643254,2.089743785,,
PR,54,1,20.0704,28.03973281,1.397068958,-10.05525684,-11.09535503,1.04009819,29.64893937,0.305727565,0.759146765,0.997791557,0.02986926,0.048994496,0.10813864,182.8829317,5762.863159,-8069.343567,-1.621627744,3531.280913,-3458.858159,126.7503444,-1.513489104,83.84190564,-5749.72716,3208.646217,2.086511335,,
PR,54,2,20.0704,26.60917283,1.325791854,-10.08046675,-11.08730459,1.006837845,28.0464441,0.286154117,0.668176532,0.689889735,0.036817623,0.046730445,0.117072852,69.98601209,1107.61106,-1190.755963,-0.979623851,795.7141769,-675.3771874,47.35543763,-0.862550999,32.76067862,-803.767235,707.0167314,2.086511335,,
PR,54,4,20.0704,24.93477537,1.242365642,-10.15526342,-11.07531512,0.920051694,25.06365512,0.251970103,0.556955117,0.466398076,0.036834897,0.038034466,0.07182747,26.99557983,205.8969811,-341.3758054,-0.421940059,167.0635463,-178.6087636,17.76624005,-0.350112589,13.05110968,-200.4684766,103.2729059,2.086511335,,
PR,54,8,20.0704,23.287417,1.160286641,-10.16806573,-11.06165926,0.893593535,20.76212467,0.208330884,0.436038774,0.31434199,0.029886263,0.030231832,0.001213854,10.7024407,57.23521113,-73.58720293,-0.161290034,44.18008825,-50.23565369,6.739550831,-0.16007618,5.391101421,-47.1165126,33.49287181,2.086511335,,
PR,54,16,20.0704,21.9739884,1.094845563,-10.18029359,-11.04036112,0.860067528,16.07905059,0.149095707,0.325530121,0.197788344,0.020988982,0.019549513,0.030589913,4.383784498,16.20939729,-32.1506201,-0.08167746,15.07063874,-11.9241871,2.592135317,-0.051087546,2.336146935,-17.07998136,10.83731529,2.086511335,,
PR,54,32,20.0704,20.95495064,1.044072397,-10.21019779,-10.98397733,0.773779536,11.12178043,0.092123122,0.222987898,0.112366785,0.0076803,0.005736828,0.03501621,1.480002594,4.643164602,-5.157827618,-0.046859476,2.420247649,-2.068675049,0.842490175,-0.011843266,0.814918781,-3.073911713,2.574489553,2.086511335,,
PR,55,1,19.2512,29.63832147,1.539557091,-9.679451942,-11.57612419,1.896672249,34.65144449,0.323490338,0.960057899,1.211760422,0.029507005,0.043181648,0.117053253,195.4321749,4358.072281,-4150.457382,-0.230143547,2800.400729,-2858.348816,145.42928,-0.113011976,75.40924806,-2187.292523,2199.948901,2.092213118,,
PR,55,2,19.2512,28.37818413,1.474099491,-9.684534788,-11.57165217,1.887117386,33.80423297,0.315335259,0.882432061,0.904868804,0.039172535,0.045644102,0.108462801,78.48921606,1178.973913,-1019.416451,-0.504547689,701.9991754,-709.9906186,57.39070973,-0.395772153,31.47186117,-544.4052003,527.7281099,2.092213118,,
PR,55,4,19.2512,26.81178588,1.392733226,-9.687212348,-11.55367279,1.866460443,31.9531796,0.298786916,0.780099788,0.661992224,0.04549606,0.04914485,0.09392797,33.0381123,266.2672475,-256.3879639,-0.581692516,183.1302292,-187.4430428,23.21114558,-0.487272985,14.35525196,-139.5725037,146.2069151,2.092213118,,
PR,55,8,19.2512,25.00039549,1.298640889,-9.695400134,-11.54173951,1.846339375,28.94023156,0.265565155,0.656636686,0.471061528,0.044758231,0.046844618,0.087793862,14.39713483,81.60658181,-61.70958281,-0.515996802,46.8740414,-52.38774698,9.527937318,-0.425550276,6.884794173,-31.22684039,45.43196621,2.092213118,,
PR,55,16,19.2512,23.10671116,1.20027381,-9.715631433,-11.48909111,1.773459677,24.97639168,0.219337049,0.531865382,0.329181255,0.027727978,0.02203292,0.035143717,5.767369209,26.23485867,-20.49655071,-0.129571076,14.14858781,-12.73092666,3.436935319,-0.085460675,3.092627043,-12.06324967,16.31649605,2.092213118,,
PR,55,32,19.2512,21.73526079,1.129034075,-9.735349901,-11.46389752,1.728547616,22.21299063,0.186344576,0.443619139,0.259790894,0.018705622,0.014370269,0.130930066,2.006461954,5.763115569,-5.467443061,-0.069885186,2.919838256,-3.767824439,1.154562862,0.063659727,1.100349905,-3.315417844,2.666965883,2.092213118,,
PR,56,1,16.384,23.90675018,1.459152233,-8.774909973,-10.71358871,1.938678741,31.52840937,0.31412964,0.842595407,1.212020517,0.028231278,0.046590149,-0.101859469,211.6338495,6593.255997,-7104.959488,-1.597759702,4659.597463,-4345.899282,150.073109,-1.699499369,92.13585008,-4246.152013,3369.021072,2.075841454,,
PR,56,2,16.384,22.74906065,1.388492472,-8.814701557,-10.70968485,1.894983292,30.04134452,0.30194868,0.75272388,0.856678027,0.033052431,0.04271276,-0.046125378,77.47093281,1649.727225,-2013.868093,-0.620128309,1561.727924,-1150.922057,53.87297957,-0.66663921,34.64778616,-1106.51008,755.3756773,2.075841454,,
PR,56,4,16.384,21.43490644,1.308282864,-8.858202815,-10.70071471,1.842511892,27.48173711,0.285626426,0.650184199,0.636082437,0.03055543,0.031880035,-0.185385522,29.47692807,281.0976282,-383.7127239,0.106452024,217.316504,-215.2473039,19.69762226,-0.079460048,13.777218,-258.1154856,158.6436249,2.075841454,,
PR,56,8,16.384,20.16965806,1.231058231,-8.858934224,-10.67796463,1.819030404,24.44385706,0.268971791,0.549682285,0.506500501,0.022664664,0.019685359,-0.19131694,11.28800622,86.25581162,-75.10158699,0.274958789,61.13547916,-67.2532351,7.32201651,0.080449455,5.418267131,-42.57742498,37.62370332,2.075841454,,
PR,56,16,16.384,19.22440737,1.173364708,-8.872232135,-10.61024498,1.738012847,21.95014107,0.255677871,0.473191953,0.423590729,0.017982032,0.01529548,-0.215344338,4.466263116,25.61197893,-24.84335288,0.305439093,14.6392105,-18.70635617,2.916081313,0.079621014,2.147164751,-11.12660923,6.91422797,2.075841454,,
PR,56,32,16.384,18.52923934,1.130935018,-8.884352964,-10.53934474,1.654991771,19.50626732,0.235839465,0.401692883,0.341899172,0.013899776,0.007752853,-0.30717095,1.898838015,5.868353874,-7.429083907,0.332944447,4.444023547,-4.342997286,1.184350649,0.028495251,0.994449828,-2.98506036,4.096940352,2.075841454,,
PR,57,1,17.2032,22.95272852,1.334212735,-8.265678406,-9.197305679,0.931627274,26.53655725,0.293222594,0.65740571,0.874657809,0.031495203,0.05516019,-0.125152956,177.666984,5223.884583,-6309.261322,-2.389322611,3097.533975,-2750.457518,117.3813751,-2.514813544,85.54821467,-3991.342806,3262.289158,2.076422692,,
PR,57,2,17.2032,21.57910318,1.254365652,-8.278580666,-9.194964647,0.916383982,24.27652245,0.264534659,0.555028108,0.571882206,0.033187958,0.046730051,-0.114001005,64.24089063,1048.99466,-1150.879264,-1.08225425,579.2919393,-510.141943,40.68385413,-1.196440522,32.40829798,-613.2272991,540.8547236,2.076422692,,
PR,57,4,17.2032,20.16431062,1.172125571,-8.304463089,-9.191323996,0.886860907,20.74123813,0.224132765,0.443975111,0.374194834,0.027787865,0.034070627,-0.161879442,23.30869555,209.9755406,-246.4816347,-0.200030058,130.4152994,-132.4273419,14.30454225,-0.361454758,11.96316457,-138.9307111,84.44473896,2.076422692,,
PR,57,8,17.2032,19.02447243,1.105868236,-8.316933066,-9.172605604,0.855672538,16.52063764,0.177178266,0.336800055,0.244801855,0.01831184,0.018507665,-0.1590267,8.778528508,52.27213027,-68.18921305,0.047351506,35.7567958,-29.87770676,5.181947936,-0.10928971,4.654325789,-43.59455509,30.62592958,2.076422692,,
PR,57,16,17.2032,18.20789095,1.058401399,-8.337754257,-9.144726694,0.806972437,12.77514356,0.129426747,0.250065451,0.162049767,0.010495939,0.008933104,-0.158554459,3.042051242,11.91620802,-12.54673305,0.161149768,6.571114103,-6.695855418,1.774742498,0.004049463,1.619908444,-6.871908033,7.070664464,2.076422692,,
PR,57,32,17.2032,17.7465551,1.031584537,-8.357477609,-9.094617013,0.737139404,9.456214983,0.094133579,0.183842979,0.112172482,0.008999627,0.007535169,-0.101302973,1.097299895,4.361771626,-3.375909155,0.130362526,1.296919171,-2.46913877,0.659351188,0.023395827,0.577650704,-2.079016859,1.892632856,2.076422692,,
PR,58,1,19.6608,26.79587392,1.362908626,-8.430082321,-9.647767067,1.217684746,26.95330036,0.305916923,0.70577445,1.237691679,0.018169277,0.036993274,0.300812092,202.2549631,7512.407303,-7116.785049,-0.271553459,3947.874047,-5503.900422,150.5574044,0.029258633,78.3427321,-4210.796308,3055.96206,2.064531396,,
PR,58,2,19.6608,25.92361038,1.318543008,-8.431552172,-9.643844843,1.212292671,26.24324382,0.300606148,0.652327357,0.909529313,0.024541105,0.040045022,0.220517968,76.88323499,1847.501993,-2062.810063,-0.240135678,1209.801281,-1315.355482,55.50890871,-0.01961771,31.25312102,-1288.557575,690.838266,2.064531396,,
PR,58,4,19.6608,24.88680524,1.265808372,-8.433817923,-9.6259287,1.192110777,24.77366116,0.287424488,0.583461045,0.670357468,0.027611018,0.035803897,0.212759566,30.10373474,366.0683706,-531.9750309,-0.260549145,299.0788526,-321.1140179,21.12218865,-0.047789578,12.95101711,-279.2489211,177.4840239,2.064531396,,
PR,58,8,19.6608,23.70492759,1.205694966,-8.438584164,-9.620841205,1.182257041,22.31691498,0.269717024,0.501574638,0.502751985,0.026732489,0.029346519,0.211213289,12.15426773,98.26906957,-138.2521284,-0.30150668,71.15643234,-79.51433818,8.05440432,-0.090293391,5.634384753,-67.09569604,45.25008527,2.064531396,,
PR,58,16,19.6608,22.55119152,1.147012915,-8.44965101,-9.605359171,1.15570816,19.23226546,0.24178831,0.409993166,0.381014384,0.02221929,0.023669405,0.232976076,4.906403556,21.32939291,-43.57415819,-0.325107456,21.76736086,-17.28798599,3.159660468,-0.092131381,2.424164875,-21.80679733,13.60885133,2.064531396,,
PR,58,32,19.6608,21.50940629,1.094024978,-8.485876372,-9.555558594,1.069682222,15.92605985,0.199566822,0.321199592,0.274925061,0.013903315,0.014272336,0.278579648,1.996072076,6.253368556,-9.779191532,-0.271851735,5.816048616,-4.041240308,1.189541097,0.006727913,0.974681895,-3.963142917,2.619562415,2.064531396,,
PR,59,1,15.1552,19.45755141,1.283886152,-7.676691055,-9.282224655,1.6055336,23.68811799,0.273955956,0.582852729,1.066244624,0.020549482,0.046238466,0.04002613,219.9040494,8305.988312,-8962.206841,-1.105116026,4700.667743,-4267.748464,143.2513364,-1.065408132,107.6568581,-5445.487074,5536.347668,2.056227417,,
PR,59,2,15.1552,18.54840011,1.223896755,-7.68949306,-9.281538248,1.592045188,22.35511566,0.255108057,0.511765227,0.704645645,0.022579837,0.040315049,0.032301959,70.88014644,1373.755336,-1500.527859,-0.716961557,870.9665221,-929.7360196,47.00133177,-0.685805722,33.65276793,-899.0748499,615.2128525,2.056227417,,
